x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,target_feature
233.8,0.0,94.6,197.9,4.6,947.0,852.2,56,0.8464499572284003,328.4,1.111241492607369,1,2.0245842371655822,YEs,nO,27.66
233.8,0.0,94.6,197.9,4.6,947.0,852.2,100,0.8464499572284003,328.4,1.111241492607369,1,2.893518518518518,YES,no,34.56
194.7,0.0,100.5,165.6,7.5,1006.4,905.9,3,0.8505392912172574,295.2,1.1109393972844686,1,0.2409638554216867,Yes,No,12.45
194.7,0.0,100.5,165.6,7.5,1006.4,905.9,14,0.8505392912172574,295.2,1.1109393972844686,1,0.5602240896358543,Yes,nO,24.99
194.7,0.0,100.5,165.6,7.5,1006.4,905.9,28,0.8505392912172574,295.2,1.1109393972844686,1,1.088646967340591,yes,nO,25.72
194.7,0.0,100.5,165.6,7.5,1006.4,905.9,56,0.8505392912172574,295.2,1.1109393972844686,1,1.6489988221436984,YES,nO,33.96
194.7,0.0,100.5,165.6,7.5,1006.4,905.9,100,0.8505392912172574,295.2,1.1109393972844686,1,2.678093197643278,yES,NOo,37.34
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,3,0.8500262191924489,316.1,1.355721393034826,1,0.199468085106383,Yes,no,15.04
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,14,0.8500262191924489,316.1,1.355721393034826,1,0.6647673314339981,YES,Noo,21.06
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,28,0.8500262191924489,316.1,1.355721393034826,1,1.0606060606060606,yEs,Noo,26.4
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,56,0.8500262191924489,316.1,1.355721393034826,1,1.5846066779852856,yes,NO,35.34
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,100,0.8500262191924489,316.1,1.355721393034826,1,2.464875523786049,Y E S,NOO,40.57
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,3,0.8500707213578501,333.7,1.3571153599384065,1,0.2405773857257417,YES,Noo,12.47
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,14,0.8500707213578501,333.7,1.3571153599384065,1,0.6692160611854684,YEs,NOo,20.92
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,28,0.8500707213578501,333.7,1.3571153599384065,1,1.1244979919678717,yEs,No,24.9
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,56,0.8500707213578501,333.7,1.3571153599384065,1,1.6374269005847952,Yes,no,34.2
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,100,0.8500707213578501,333.7,1.3571153599384065,1,2.524614996213077,YES,Noo,39.61
230.0,0.0,118.3,195.5,4.6,1029.4,758.6,3,0.85,348.3,1.3569733720010546,1,0.2991026919242273,Yes,No,10.03
230.0,0.0,118.3,195.5,4.6,1029.4,758.6,14,0.85,348.3,1.3569733720010546,1,0.6972111553784861,Y E S,NO,20.08
230.0,0.0,118.3,195.5,4.6,1029.4,758.6,28,0.85,348.3,1.3569733720010546,1,1.1437908496732023,yEs,nOO,24.48
230.0,0.0,118.3,195.5,4.6,1029.4,758.6,56,0.85,348.3,1.3569733720010546,1,1.7755231452124287,Yes,no,31.54
230.0,0.0,118.3,195.5,4.6,1029.4,758.6,100,0.85,348.3,1.3569733720010546,1,2.8296547821165814,Yes,no,35.34
190.3,0.0,125.2,161.9,9.9,1088.1,802.6,3,0.8507619548081976,315.5,1.355718913531024,1,0.3174603174603175,yES,no,9.45
190.3,0.0,125.2,161.9,9.9,1088.1,802.6,14,0.8507619548081976,315.5,1.355718913531024,1,0.6161971830985916,YEs,NOo,22.72
190.3,0.0,125.2,161.9,9.9,1088.1,802.6,28,0.8507619548081976,315.5,1.355718913531024,1,0.9834913944502988,yes,NOO,28.47
190.3,0.0,125.2,161.9,9.9,1088.1,802.6,56,0.8507619548081976,315.5,1.355718913531024,1,1.4522821576763485,Y E S,no,38.56
190.3,0.0,125.2,161.9,9.9,1088.1,802.6,100,0.8507619548081976,315.5,1.355718913531024,1,2.475860361475613,Yes,NO,40.39
166.1,0.0,163.3,176.5,4.5,1058.6,780.1,3,1.062612883804937,329.4,1.3570055121138314,1,0.2788104089219331,YEs,NOO,10.76
166.1,0.0,163.3,176.5,4.5,1058.6,780.1,14,1.062612883804937,329.4,1.3570055121138314,1,0.5494505494505494,Y E S,nOO,25.48
166.1,0.0,163.3,176.5,4.5,1058.6,780.1,28,1.062612883804937,329.4,1.3570055121138314,1,1.2999071494893222,YeS,nOO,21.54
166.1,0.0,163.3,176.5,4.5,1058.6,780.1,56,1.062612883804937,329.4,1.3570055121138314,1,1.9559902200489,YeS,NO,28.63
166.1,0.0,163.3,176.5,4.5,1058.6,780.1,100,1.062612883804937,329.4,1.3570055121138314,1,2.9815146094215863,YeS,NO,33.54
168.0,42.1,163.8,121.8,5.7,1058.7,780.1,3,0.725,373.9,1.3571337008075888,1,0.3870967741935484,yEs,NO,7.75
168.0,42.1,163.8,121.8,5.7,1058.7,780.1,14,0.725,373.9,1.3571337008075888,1,0.7856341189674523,yes,Noo,17.82
168.0,42.1,163.8,121.8,5.7,1058.7,780.1,28,0.725,373.9,1.3571337008075888,1,1.155115511551155,Yes,no,24.24
168.0,42.1,163.8,121.8,5.7,1058.7,780.1,56,0.725,373.9,1.3571337008075888,1,1.704718417047184,YEs,NOO,32.85
168.0,42.1,163.8,121.8,5.7,1058.7,780.1,100,0.725,373.9,1.3571337008075888,1,2.5490695895997963,YEs,no,39.23
213.7,98.1,24.5,181.7,6.9,1065.8,785.4,3,0.8502573701450632,336.29999999999995,1.3570155334861218,1,0.1666666666666666,Y E S,NOO,18.0
213.7,98.1,24.5,181.7,6.9,1065.8,785.4,14,0.8502573701450632,336.29999999999995,1.3570155334861218,1,0.4606778545574202,YES,NOO,30.39
213.7,98.1,24.5,181.7,6.9,1065.8,785.4,28,0.8502573701450632,336.29999999999995,1.3570155334861218,1,0.6125574272588055,Y E S,No,45.71
213.7,98.1,24.5,181.7,6.9,1065.8,785.4,56,0.8502573701450632,336.29999999999995,1.3570155334861218,1,1.103013590703171,yes,no,50.77
213.7,98.1,24.5,181.7,6.9,1065.8,785.4,100,0.8502573701450632,336.29999999999995,1.3570155334861218,1,1.855287569573284,YEs,No,53.9
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,3,0.8498596819457436,336.4,1.3570973901973264,1,0.2276176024279211,YEs,nOO,13.18
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,14,0.8498596819457436,336.4,1.3570973901973264,1,0.7847533632286996,yES,NOO,17.84
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,28,0.8498596819457436,336.4,1.3570973901973264,1,0.6959980114342531,yES,Noo,40.23
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,56,0.8498596819457436,336.4,1.3570973901973264,1,1.1882028431996603,YeS,NO,47.13
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,100,0.8498596819457436,336.4,1.3570973901973264,1,2.0012007204322595,Y E S,NOo,49.97
229.7,0.0,118.2,195.2,6.1,1028.1,757.6,3,0.8498040922942969,347.9,1.3570485744456176,1,0.2245508982035928,Y E S,Noo,13.36
229.7,0.0,118.2,195.2,6.1,1028.1,757.6,14,0.8498040922942969,347.9,1.3570485744456176,1,0.6272401433691757,yes,NO,22.32
229.7,0.0,118.2,195.2,6.1,1028.1,757.6,28,0.8498040922942969,347.9,1.3570485744456176,1,1.140994295028525,yES,Noo,24.54
229.7,0.0,118.2,195.2,6.1,1028.1,757.6,56,0.8498040922942969,347.9,1.3570485744456176,1,1.7862838915470494,yes,NOo,31.35
229.7,0.0,118.2,195.2,6.1,1028.1,757.6,100,0.8498040922942969,347.9,1.3570485744456176,1,2.447381302006853,YES,nO,40.86
238.1,0.0,94.1,186.7,7.0,949.9,847.0,3,0.7841243175136497,332.2,1.121487603305785,1,0.1505268439538384,Yes,No,19.93
238.1,0.0,94.1,186.7,7.0,949.9,847.0,14,0.7841243175136497,332.2,1.121487603305785,1,0.544959128065395,Yes,no,25.69
238.1,0.0,94.1,186.7,7.0,949.9,847.0,28,0.7841243175136497,332.2,1.121487603305785,1,0.926232219649355,YEs,NOo,30.23
238.1,0.0,94.1,186.7,7.0,949.9,847.0,56,0.7841243175136497,332.2,1.121487603305785,1,1.4144986107602928,Yes,No,39.59
238.1,0.0,94.1,186.7,7.0,949.9,847.0,100,0.7841243175136497,332.2,1.121487603305785,1,2.2573363431151243,yEs,nO,44.3
250.0,0.0,95.7,187.4,5.5,956.9,861.2,3,0.7496,345.7,1.111124013005109,1,0.2170767004341534,YEs,no,13.82
250.0,0.0,95.7,187.4,5.5,956.9,861.2,14,0.7496,345.7,1.111124013005109,1,0.5617977528089887,YES,nOO,24.92
250.0,0.0,95.7,187.4,5.5,956.9,861.2,28,0.7496,345.7,1.111124013005109,1,0.9582477754962356,yes,nOO,29.22
250.0,0.0,95.7,187.4,5.5,956.9,861.2,56,0.7496,345.7,1.111124013005109,1,1.4609966084007306,yEs,NOo,38.33
250.0,0.0,95.7,187.4,5.5,956.9,861.2,100,0.7496,345.7,1.111124013005109,1,2.361275088547816,YES,nOO,42.35
212.5,0.0,100.4,159.3,8.7,1007.8,903.6,3,0.7496470588235294,312.9,1.1153165117308543,1,0.2215657311669128,yES,no,13.54
212.5,0.0,100.4,159.3,8.7,1007.8,903.6,14,0.7496470588235294,312.9,1.1153165117308543,1,0.532117065754466,Y E S,Noo,26.31
212.5,0.0,100.4,159.3,8.7,1007.8,903.6,28,0.7496470588235294,312.9,1.1153165117308543,1,0.8849557522123893,Y E S,No,31.64
212.5,0.0,100.4,159.3,8.7,1007.8,903.6,56,0.7496470588235294,312.9,1.1153165117308543,1,1.3160987074030552,yes,NOO,42.55
212.5,0.0,100.4,159.3,8.7,1007.8,903.6,100,0.7496470588235294,312.9,1.1153165117308543,1,2.329916123019572,Yes,no,42.92
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,3,0.7497648165569144,313.0,1.1106439477760566,1,0.2250562640660165,yES,No,13.33
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,14,0.7497648165569144,313.0,1.1106439477760566,1,0.5518328734726055,Yes,No,25.37
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,28,0.7497648165569144,313.0,1.1106439477760566,1,0.7486631016042781,Y E S,NOO,37.4
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,56,0.7497648165569144,313.0,1.1106439477760566,1,1.2612612612612613,yES,No,44.4
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,100,0.7497648165569144,313.0,1.1106439477760566,1,2.0946795140343526,YeS,No,47.74
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,3,0.75,336.8,1.357598499061914,1,0.1536885245901639,yes,no,19.52
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,14,0.75,336.8,1.357598499061914,1,0.4465709728867623,YEs,Noo,31.35
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,28,0.75,336.8,1.357598499061914,1,0.7272727272727273,YEs,nOO,38.5
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,56,0.75,336.8,1.357598499061914,1,1.2422360248447206,yEs,no,45.08
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,100,0.75,336.8,1.357598499061914,1,2.0911752404851525,yES,nO,47.82
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,3,0.7506471095772217,353.4,1.3569685292228646,1,0.194300518134715,YeS,Noo,15.44
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,14,0.7506471095772217,353.4,1.3569685292228646,1,0.5229734777736272,yES,no,26.77
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,28,0.7506471095772217,353.4,1.3569685292228646,1,0.8301215535131931,YEs,NOO,33.73
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,56,0.7506471095772217,353.4,1.3569685292228646,1,1.3114754098360657,yes,NOO,42.7
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,100,0.7506471095772217,353.4,1.3569685292228646,1,2.181500872600349,Y E S,nO,45.84
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,3,0.7498011137629276,369.7,1.3572654084730105,1,0.1742160278745644,Y E S,nOO,17.22
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,14,0.7498011137629276,369.7,1.3572654084730105,1,0.4677581022385566,yes,nO,29.93
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,28,0.7498011137629276,369.7,1.3572654084730105,1,0.9443507588532885,YeS,No,29.65
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,56,0.7498011137629276,369.7,1.3572654084730105,1,1.514741682445226,yES,nOO,36.97
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,100,0.7498011137629276,369.7,1.3572654084730105,1,2.294630564479119,YeS,NOO,43.58
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,3,0.7498011137629276,369.7,1.3572654084730105,1,0.2286585365853658,YEs,NO,13.12
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,14,0.7498011137629276,369.7,1.3572654084730105,1,0.5730659025787965,YeS,NO,24.43
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,28,0.7498011137629276,369.7,1.3572654084730105,1,0.8573178199632578,YES,nOO,32.66
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,56,0.7498011137629276,369.7,1.3572654084730105,1,1.5283842794759823,yES,nOO,36.64
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,100,0.7498011137629276,369.7,1.3572654084730105,1,2.261931689662972,yEs,nOO,44.21
181.4,0.0,167.0,169.6,7.6,1055.6,777.8,3,0.9349503858875412,348.4,1.3571612239650297,1,0.2202643171806167,yes,NOO,13.62
181.4,0.0,167.0,169.6,7.6,1055.6,777.8,14,0.9349503858875412,348.4,1.3571612239650297,1,0.6481481481481481,YEs,nO,21.6
181.4,0.0,167.0,169.6,7.6,1055.6,777.8,28,0.9349503858875412,348.4,1.3571612239650297,1,1.0082823190493335,yes,no,27.77
181.4,0.0,167.0,169.6,7.6,1055.6,777.8,56,0.9349503858875412,348.4,1.3571612239650297,1,1.574360416080967,yEs,Noo,35.57
181.4,0.0,167.0,169.6,7.6,1055.6,777.8,100,0.9349503858875412,348.4,1.3571612239650297,1,2.204099625303064,Yes,NOO,45.37
182.0,45.2,122.0,170.2,8.2,1059.4,780.7,3,0.9351648351648352,349.2,1.3569873190726272,1,0.4098360655737705,yES,no,7.32
182.0,45.2,122.0,170.2,8.2,1059.4,780.7,14,0.9351648351648352,349.2,1.3569873190726272,1,0.6511627906976745,Y E S,NOO,21.5
182.0,45.2,122.0,170.2,8.2,1059.4,780.7,28,0.9351648351648352,349.2,1.3569873190726272,1,0.8954269267668692,YEs,nO,31.27
182.0,45.2,122.0,170.2,8.2,1059.4,780.7,56,0.9351648351648352,349.2,1.3569873190726272,1,1.2873563218390804,yEs,Noo,43.5
182.0,45.2,122.0,170.2,8.2,1059.4,780.7,100,0.9351648351648352,349.2,1.3569873190726272,1,2.054653790836244,YEs,nOO,48.67
168.9,42.2,124.3,158.3,10.8,1080.8,796.2,3,0.9372409709887508,335.40000000000003,1.357447877417734,1,0.4054054054054054,YES,No,7.4
168.9,42.2,124.3,158.3,10.8,1080.8,796.2,14,0.9372409709887508,335.40000000000003,1.357447877417734,1,0.5954912803062526,YEs,NO,23.51
168.9,42.2,124.3,158.3,10.8,1080.8,796.2,28,0.9372409709887508,335.40000000000003,1.357447877417734,1,0.8997429305912596,Yes,nO,31.12
168.9,42.2,124.3,158.3,10.8,1080.8,796.2,56,0.9372409709887508,335.40000000000003,1.357447877417734,1,1.4303959131545338,YES,NO,39.15
168.9,42.2,124.3,158.3,10.8,1080.8,796.2,100,0.9372409709887508,335.40000000000003,1.357447877417734,1,2.0768431983385254,Y E S,NOO,48.15
290.4,0.0,96.2,168.1,9.4,961.2,865.0,3,0.5788567493112948,386.6,1.11121387283237,1,0.1333333333333333,YeS,No,22.5
290.4,0.0,96.2,168.1,9.4,961.2,865.0,14,0.5788567493112948,386.6,1.11121387283237,1,0.4038073262186328,YES,nOO,34.67
290.4,0.0,96.2,168.1,9.4,961.2,865.0,28,0.5788567493112948,386.6,1.11121387283237,1,0.8059873344847438,yEs,no,34.74
290.4,0.0,96.2,168.1,9.4,961.2,865.0,56,0.5788567493112948,386.6,1.11121387283237,1,1.2422360248447206,YES,NO,45.08
290.4,0.0,96.2,168.1,9.4,961.2,865.0,100,0.5788567493112948,386.6,1.11121387283237,1,2.042066571370227,Yes,NOo,48.97
277.1,0.0,97.4,160.6,11.8,973.9,875.6,3,0.5795741609527246,374.5,1.1122658748286889,1,0.1296456352636127,YeS,No,23.14
277.1,0.0,97.4,160.6,11.8,973.9,875.6,14,0.5795741609527246,374.5,1.1122658748286889,1,0.334208641680592,YEs,NOO,41.89
277.1,0.0,97.4,160.6,11.8,973.9,875.6,28,0.5795741609527246,374.5,1.1122658748286889,1,0.579950289975145,YeS,NO,48.28
277.1,0.0,97.4,160.6,11.8,973.9,875.6,56,0.5795741609527246,374.5,1.1122658748286889,1,1.09717868338558,YEs,NOo,51.04
277.1,0.0,97.4,160.6,11.8,973.9,875.6,100,0.5795741609527246,374.5,1.1122658748286889,1,1.7972681524083394,YeS,No,55.64
295.7,0.0,95.6,171.5,8.9,955.1,859.2,3,0.579979709164694,391.3,1.111615456238361,1,0.130718954248366,yEs,No,22.95
295.7,0.0,95.6,171.5,8.9,955.1,859.2,14,0.579979709164694,391.3,1.111615456238361,1,0.3973885892705081,YeS,NOo,35.23
295.7,0.0,95.6,171.5,8.9,955.1,859.2,28,0.579979709164694,391.3,1.111615456238361,1,0.7010515773660491,YeS,nO,39.94
295.7,0.0,95.6,171.5,8.9,955.1,859.2,56,0.579979709164694,391.3,1.111615456238361,1,1.1494252873563218,yes,NOO,48.72
295.7,0.0,95.6,171.5,8.9,955.1,859.2,100,0.579979709164694,391.3,1.111615456238361,1,1.9215987701767872,YES,nOO,52.04
251.8,0.0,99.9,146.1,12.4,1006.0,899.8,3,0.58022239872915,351.70000000000005,1.118026228050678,1,0.142721217887726,YEs,NO,21.02
251.8,0.0,99.9,146.1,12.4,1006.0,899.8,14,0.58022239872915,351.70000000000005,1.118026228050678,1,0.4196642685851319,YeS,no,33.36
251.8,0.0,99.9,146.1,12.4,1006.0,899.8,28,0.58022239872915,351.70000000000005,1.118026228050678,1,0.8249852681202122,yEs,NO,33.94
251.8,0.0,99.9,146.1,12.4,1006.0,899.8,56,0.58022239872915,351.70000000000005,1.118026228050678,1,1.2686905301314,Y E S,Noo,44.14
251.8,0.0,99.9,146.1,12.4,1006.0,899.8,100,0.58022239872915,351.70000000000005,1.118026228050678,1,2.204099625303064,YeS,Noo,45.37
249.1,0.0,98.8,158.1,12.8,987.8,889.0,3,0.6346848655158571,347.9,1.1111361079865016,1,0.1953125,YEs,NO,15.36
249.1,0.0,98.8,158.1,12.8,987.8,889.0,14,0.6346848655158571,347.9,1.1111361079865016,1,0.4881450488145049,yES,nO,28.68
249.1,0.0,98.8,158.1,12.8,987.8,889.0,28,0.6346848655158571,347.9,1.1111361079865016,1,0.9076175040518638,yes,nO,30.85
249.1,0.0,98.8,158.1,12.8,987.8,889.0,56,0.6346848655158571,347.9,1.1111361079865016,1,1.3323816321674993,YEs,NOO,42.03
249.1,0.0,98.8,158.1,12.8,987.8,889.0,100,0.6346848655158571,347.9,1.1111361079865016,1,1.9584802193497848,yES,Noo,51.06
252.3,0.0,98.8,146.3,14.2,987.8,889.0,3,0.5798652397938961,351.1,1.1111361079865016,1,0.1377410468319559,YES,Noo,21.78
252.3,0.0,98.8,146.3,14.2,987.8,889.0,14,0.5798652397938961,351.1,1.1111361079865016,1,0.3310475289666588,YeS,nO,42.29
252.3,0.0,98.8,146.3,14.2,987.8,889.0,28,0.5798652397938961,351.1,1.1111361079865016,1,0.5533596837944664,yEs,NO,50.6
252.3,0.0,98.8,146.3,14.2,987.8,889.0,56,0.5798652397938961,351.1,1.1111361079865016,1,1.0030449579079348,yEs,Noo,55.83
252.3,0.0,98.8,146.3,14.2,987.8,889.0,100,0.5798652397938961,351.1,1.1111361079865016,1,1.6406890894175552,yEs,NOO,60.95
246.8,0.0,125.1,143.3,12.0,1086.8,800.9,3,0.5806320907617504,371.9,1.3569734049194655,1,0.1275510204081632,Y E S,Noo,23.52
246.8,0.0,125.1,143.3,12.0,1086.8,800.9,14,0.5806320907617504,371.9,1.3569734049194655,1,0.3315963998105163,YEs,nO,42.22
246.8,0.0,125.1,143.3,12.0,1086.8,800.9,28,0.5806320907617504,371.9,1.3569734049194655,1,0.5333333333333333,yes,nO,52.5
246.8,0.0,125.1,143.3,12.0,1086.8,800.9,56,0.5806320907617504,371.9,1.3569734049194655,1,0.9283819628647216,yEs,NO,60.32
246.8,0.0,125.1,143.3,12.0,1086.8,800.9,100,0.5806320907617504,371.9,1.3569734049194655,1,1.505570611261668,yes,No,66.42
275.1,0.0,121.4,159.5,9.9,1053.6,777.5,3,0.5797891675754271,396.5,1.3551125401929258,1,0.1260504201680672,yES,NOo,23.8
275.1,0.0,121.4,159.5,9.9,1053.6,777.5,14,0.5797891675754271,396.5,1.3551125401929258,1,0.3611039463502708,YeS,Noo,38.77
275.1,0.0,121.4,159.5,9.9,1053.6,777.5,28,0.5797891675754271,396.5,1.3551125401929258,1,0.5454899668809663,yes,nOO,51.33
275.1,0.0,121.4,159.5,9.9,1053.6,777.5,56,0.5797891675754271,396.5,1.3551125401929258,1,0.9850483729111698,yES,Noo,56.85
275.1,0.0,121.4,159.5,9.9,1053.6,777.5,100,0.5797891675754271,396.5,1.3551125401929258,1,1.7061934823408975,YEs,Noo,58.61
297.2,0.0,117.5,174.8,9.5,1022.8,753.5,3,0.588156123822342,414.7,1.357398805573988,1,0.136923779096303,YeS,NO,21.91
297.2,0.0,117.5,174.8,9.5,1022.8,753.5,14,0.588156123822342,414.7,1.357398805573988,1,0.3784806704514734,YEs,NOo,36.99
297.2,0.0,117.5,174.8,9.5,1022.8,753.5,28,0.588156123822342,414.7,1.357398805573988,1,0.5907172995780591,YEs,NO,47.4
297.2,0.0,117.5,174.8,9.5,1022.8,753.5,56,0.588156123822342,414.7,1.357398805573988,1,1.077752117013087,Y E S,NO,51.96
297.2,0.0,117.5,174.8,9.5,1022.8,753.5,100,0.588156123822342,414.7,1.357398805573988,1,1.7624250969333803,yEs,nO,56.74
213.7,0.0,174.7,154.8,10.2,1053.5,776.4,3,0.724379971923257,388.4,1.3569036579082947,1,0.1707455890722823,YES,nO,17.57
213.7,0.0,174.7,154.8,10.2,1053.5,776.4,14,0.724379971923257,388.4,1.3569036579082947,1,0.4150607767565965,yEs,NOo,33.73
213.7,0.0,174.7,154.8,10.2,1053.5,776.4,28,0.724379971923257,388.4,1.3569036579082947,1,0.6973848069738481,yEs,Noo,40.15
213.7,0.0,174.7,154.8,10.2,1053.5,776.4,56,0.724379971923257,388.4,1.3569036579082947,1,1.2006861063464838,yEs,nOO,46.64
213.7,0.0,174.7,154.8,10.2,1053.5,776.4,100,0.724379971923257,388.4,1.3569036579082947,1,1.9968051118210863,yES,NOO,50.08
213.5,0.0,174.2,154.6,11.7,1052.3,775.5,3,0.7241217798594848,387.7,1.3569310122501612,1,0.1727115716753022,yes,NOo,17.37
213.5,0.0,174.2,154.6,11.7,1052.3,775.5,14,0.7241217798594848,387.7,1.3569310122501612,1,0.4154302670623145,Y E S,no,33.7
213.5,0.0,174.2,154.6,11.7,1052.3,775.5,28,0.7241217798594848,387.7,1.3569310122501612,1,0.6094906399651719,YES,No,45.94
213.5,0.0,174.2,154.6,11.7,1052.3,775.5,56,0.7241217798594848,387.7,1.3569310122501612,1,1.0888586428154774,Yes,nO,51.43
213.5,0.0,174.2,154.6,11.7,1052.3,775.5,100,0.7241217798594848,387.7,1.3569310122501612,1,1.6863406408094437,yES,NOO,59.3
277.2,97.8,24.5,160.7,11.2,1061.7,782.5,3,0.5797258297258298,399.5,1.3568051118210864,1,0.0985221674876847,yES,no,30.45
277.2,97.8,24.5,160.7,11.2,1061.7,782.5,14,0.5797258297258298,399.5,1.3568051118210864,1,0.2934395304967512,YeS,NO,47.71
277.2,97.8,24.5,160.7,11.2,1061.7,782.5,28,0.5797258297258298,399.5,1.3568051118210864,1,0.4434589800443459,Yes,NO,63.14
277.2,97.8,24.5,160.7,11.2,1061.7,782.5,56,0.5797258297258298,399.5,1.3568051118210864,1,0.8380724334031728,yes,Noo,66.82
277.2,97.8,24.5,160.7,11.2,1061.7,782.5,100,0.5797258297258298,399.5,1.3568051118210864,1,1.4936519790888725,YEs,nO,66.95
218.2,54.6,123.8,140.8,11.9,1075.7,792.7,3,0.6452795600366636,396.6,1.357007695218872,1,0.1094091903719912,Yes,NO,27.42
218.2,54.6,123.8,140.8,11.9,1075.7,792.7,14,0.6452795600366636,396.6,1.357007695218872,1,0.389321468298109,YeS,No,35.96
218.2,54.6,123.8,140.8,11.9,1075.7,792.7,28,0.6452795600366636,396.6,1.357007695218872,1,0.5044136191677175,yes,nOO,55.51
218.2,54.6,123.8,140.8,11.9,1075.7,792.7,56,0.6452795600366636,396.6,1.357007695218872,1,0.9033715115341184,yES,No,61.99
218.2,54.6,123.8,140.8,11.9,1075.7,792.7,100,0.6452795600366636,396.6,1.357007695218872,1,1.574059499449079,Y E S,NOo,63.53
214.9,53.8,121.9,155.6,9.6,1014.3,780.6,3,0.7240577012563982,390.6,1.2993850883935434,1,0.1664816870144284,yEs,nOO,18.02
214.9,53.8,121.9,155.6,9.6,1014.3,780.6,14,0.7240577012563982,390.6,1.2993850883935434,1,0.3626943005181347,Y E S,nOO,38.6
214.9,53.8,121.9,155.6,9.6,1014.3,780.6,28,0.7240577012563982,390.6,1.2993850883935434,1,0.5363984674329502,YeS,nOO,52.2
214.9,53.8,121.9,155.6,9.6,1014.3,780.6,56,0.7240577012563982,390.6,1.2993850883935434,1,1.0378057820607858,YeS,No,53.96
214.9,53.8,121.9,155.6,9.6,1014.3,780.6,100,0.7240577012563982,390.6,1.2993850883935434,1,1.7658484901995408,Y E S,NO,56.63
218.9,0.0,124.1,158.5,11.3,1078.7,794.9,3,0.7240749200548195,343.0,1.357026041011448,1,0.195567144719687,YES,No,15.34
218.9,0.0,124.1,158.5,11.3,1078.7,794.9,14,0.7240749200548195,343.0,1.357026041011448,1,0.5374280230326296,YEs,no,26.05
218.9,0.0,124.1,158.5,11.3,1078.7,794.9,28,0.7240749200548195,343.0,1.357026041011448,1,0.9265387160820648,Yes,nOO,30.22
218.9,0.0,124.1,158.5,11.3,1078.7,794.9,56,0.7240749200548195,343.0,1.357026041011448,1,1.5025489669975851,yes,No,37.27
218.9,0.0,124.1,158.5,11.3,1078.7,794.9,100,0.7240749200548195,343.0,1.357026041011448,1,2.1630975556997623,yES,No,46.23
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,3,0.5707446808510638,376.0,1.3162381951731374,0,0.1842751842751842,Y E S,NO,16.28
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,14,0.5707446808510638,376.0,1.3162381951731374,0,0.5464480874316939,Y E S,nOO,25.62
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,28,0.5707446808510638,376.0,1.3162381951731374,0,0.8758210822646231,YEs,nOO,31.97
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,56,0.5707446808510638,376.0,1.3162381951731374,0,1.5426997245179064,Y E S,nO,36.3
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,100,0.5707446808510638,376.0,1.3162381951731374,0,2.322340919647004,YES,nOO,43.06
500.0,0.0,0.0,140.0,4.0,966.0,853.0,28,0.28,500.0,1.1324736225087926,1,0.4143850821370431,Y E S,NOO,67.57
